basis_id,mse,rmse,mae,r2,relative_l2,grad_mse,max_abs_error,n_samples
3,0.016662567986973693,0.12908356977932434,0.04281293049454689,0.9308217763900757,0.26172596096992495,0.05413832277059555,1.9206781387329102,100
