basis_id,mse,rmse,mae,r2,relative_l2,grad_mse,max_abs_error,n_samples
3,0.017580184619873762,0.1325902885579248,0.05027611762285233,0.9270607382059097,0.26669075012207033,0.05579578459262848,1.7633532285690308,100
