basis_id,mse,rmse,mae,r2,relative_l2,grad_mse,max_abs_error,n_samples
3,0.01945588318631053,0.13948434745988716,0.04814169928431511,0.9192716777324677,0.2829901361465454,0.06330640971660614,1.8666439056396484,100
