basis_id,mse,rmse,mae,r2,relative_l2,grad_mse,max_abs_error,n_samples
4,0.009420035872608423,0.09705686927059014,0.03872642189264298,0.9466723948717117,0.22912872195243836,0.03149085938930511,1.78826904296875,100
