basis_id,mse,rmse,mae,r2,relative_l2,grad_mse,max_abs_error,n_samples
3,0.015983637954507555,0.12642641319956663,0.04091997355222702,0.933639006955283,0.25673045992851257,0.05146456062793732,1.8136732578277588,100
