basis_id,mse,rmse,mae,r2,relative_l2,grad_mse,max_abs_error,n_samples
3,0.013777396641671658,0.11737715553578412,0.040949214547872544,0.9427981972694397,0.23805287957191468,0.04324339419603348,1.9458718299865723,100
