basis_id,mse,rmse,mae,r2,relative_l2,grad_mse,max_abs_error,n_samples
3,0.012855663762560912,0.113382819521129,0.039081777036190035,0.946647584438324,0.2292081421613693,0.04067490711808205,1.9306464195251465,100
