basis_id,mse,rmse,mae,r2,relative_l2,grad_mse,max_abs_error,n_samples
11,0.002651534217875451,0.0514930501900543,0.02133695684373379,0.9037927985191345,0.30876696825027466,0.011582460254430771,0.6810568571090698,100
