basis_id,mse,rmse,mae,r2,relative_l2,grad_mse,max_abs_error,n_samples
12,0.001644195057451725,0.04054867516271925,0.015125193372368813,0.9668742120265961,0.17961719870567322,0.006961017660796642,0.6399122476577759,100
