basis_id,mse,rmse,mae,r2,relative_l2,grad_mse,max_abs_error,n_samples
3,0.02069247467443347,0.14384879100789644,0.054811780005693436,0.9141336381435394,0.2901314628124237,0.06604621559381485,1.883425235748291,100
