basis_id,mse,rmse,mae,r2,relative_l2,grad_mse,max_abs_error,n_samples
4,0.01140676997601986,0.10680248113232135,0.03197705179452896,0.9355324506759644,0.25210837364196775,0.039218195378780366,1.7863283157348633,100
